underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
SPY,2016-12-15,SPY,2018-01-19,197.000,C,0.0000,0.0000,0.0000,0.0000,0,219,34.3000,1189,34.9300,226.9000,226.9100,221.9081,226.9100,0.1987,0.7498,0.0063,-0.0118,0.7114,149.1885,1031,34.3200,1418,35.0100,226.8700,226.8900,0.0000,106,
SPY,2016-12-15,SPY,2018-01-19,197.000,P,0.0000,0.0000,0.0000,0.0000,0,8021,7.1100,9606,7.3200,226.9000,226.9100,221.9081,226.9100,0.2017,-0.2306,0.0063,-0.0194,0.7153,-65.2605,6941,7.1200,91,7.2000,226.8700,226.8900,0.0000,2864,
SPY,2016-12-15,SPY,2018-01-19,198.000,C,0.0000,0.0000,0.0000,0.0000,0,219,33.5000,1348,34.1300,226.9000,226.9100,221.9081,226.9100,0.1975,0.7434,0.0065,-0.0120,0.7222,148.4538,962,33.5200,1302,34.2000,226.8700,226.8900,0.0000,396,
SPY,2016-12-15,SPY,2018-01-19,198.000,P,7.4100,7.4500,7.4100,7.4100,500,36,7.3200,8724,7.5200,226.9000,226.9100,221.9081,226.9100,0.2003,-0.2369,0.0064,-0.0195,0.7258,-67.0388,6878,7.3200,15,7.4000,226.8700,226.8900,7.4150,6028,
SPY,2016-12-15,SPY,2018-01-19,199.000,C,0.0000,0.0000,0.0000,0.0000,0,235,32.7000,1469,33.3300,226.9000,226.9100,221.9081,226.9100,0.1961,0.7369,0.0066,-0.0122,0.7329,147.7042,695,32.7300,1314,33.4000,226.8700,226.8900,0.0000,567,
SPY,2016-12-15,SPY,2018-01-19,199.000,P,7.6100,7.6500,7.6100,7.6100,500,6477,7.5200,8706,7.7300,226.9000,226.9100,221.9081,226.9100,0.1988,-0.2432,0.0066,-0.0197,0.7362,-68.8388,3388,7.5300,18,7.6100,226.8700,226.8900,7.6150,9878,
SPY,2016-12-15,SPY,2018-01-19,200.000,C,31.5700,31.5700,31.5300,31.5300,12,222,31.9200,1325,32.5300,226.9000,226.9100,221.9081,226.9100,0.1948,0.7303,0.0068,-0.0124,0.7435,146.9017,757,31.9400,1323,32.6100,226.8700,226.8900,31.5433,4542,
SPY,2016-12-15,SPY,2018-01-19,200.000,P,7.8200,7.9900,7.7000,7.8200,81,42,7.7400,9240,7.9500,226.9000,226.9100,221.9081,226.9100,0.1975,-0.2498,0.0067,-0.0199,0.7466,-70.7141,5,7.7700,5,7.8200,226.8700,226.8900,7.8093,26051,
SPY,2016-12-15,SPY,2018-01-19,205.000,C,27.7000,28.8000,27.7000,28.2500,5,256,28.0700,1221,28.6500,226.9000,226.9100,221.9081,226.9100,0.1881,0.6950,0.0075,-0.0134,0.7946,142.2563,616,28.0900,1390,28.7700,226.8700,226.8900,28.2500,7367,
SPY,2016-12-15,SPY,2018-01-19,205.000,P,9.1100,9.1100,8.9700,9.0000,25,6468,8.8800,8694,9.1100,226.9000,226.9100,221.9081,226.9100,0.1903,-0.2845,0.0074,-0.0206,0.7964,-80.6085,4928,8.8900,42,8.9700,226.8700,226.8900,9.0020,20700,
SPY,2016-12-15,SPY,2018-01-19,210.000,C,24.4600,25.3000,24.4600,24.6000,104,193,24.3900,2001,24.9000,226.9000,226.9100,221.9081,226.9100,0.1813,0.6559,0.0082,-0.0141,0.8408,136.5176,589,24.4000,1860,25.0300,226.8700,226.8900,24.6103,4786,
SPY,2016-12-15,SPY,2018-01-19,210.000,P,10.2000,10.3000,10.2000,10.2500,45,2736,10.1900,8269,10.4300,226.9000,226.9100,221.9081,226.9100,0.1833,-0.3231,0.0081,-0.0211,0.8418,-91.6568,6522,10.1900,48,10.2800,226.8700,226.8900,10.2481,21894,
SPY,2016-12-15,SPY,2018-01-19,211.000,C,0.0000,0.0000,0.0000,0.0000,0,429,23.6700,2176,24.1900,226.9000,226.9100,221.9081,226.9100,0.1800,0.6476,0.0084,-0.0142,0.8493,135.2143,714,23.6800,1516,24.2700,226.8700,226.8900,0.0000,675,
SPY,2016-12-15,SPY,2018-01-19,211.000,P,0.0000,0.0000,0.0000,0.0000,0,4594,10.4700,8717,10.7200,226.9000,226.9100,221.9081,226.9100,0.1819,-0.3313,0.0083,-0.0212,0.8501,-94.0110,6490,10.4700,83,10.5700,226.8700,226.8900,0.0000,2650,
SPY,2016-12-15,SPY,2018-01-19,212.000,C,0.0000,0.0000,0.0000,0.0000,0,616,22.9600,2275,23.4800,226.9000,226.9100,221.9081,226.9100,0.1786,0.6392,0.0085,-0.0143,0.8574,133.8730,806,22.9700,2089,23.5800,226.8700,226.8900,0.0000,1135,
SPY,2016-12-15,SPY,2018-01-19,212.000,P,0.0000,0.0000,0.0000,0.0000,0,4538,10.7600,3204,11.0100,226.9000,226.9100,221.9081,226.9100,0.1805,-0.3397,0.0084,-0.0213,0.8582,-96.4028,6335,10.7600,52,10.8600,226.8700,226.8900,0.0000,3376,
SPY,2016-12-15,SPY,2018-01-19,213.000,C,22.3000,22.3000,22.3000,22.3000,1,405,22.2600,2216,22.7700,226.9000,226.9100,221.9081,226.9100,0.1773,0.6305,0.0086,-0.0144,0.8653,132.4845,776,22.2700,1808,22.8700,226.8700,226.8900,22.3000,987,
SPY,2016-12-15,SPY,2018-01-19,213.000,P,0.0000,0.0000,0.0000,0.0000,0,42,11.0600,8106,11.3100,226.9000,226.9100,221.9081,226.9100,0.1791,-0.3482,0.0086,-0.0214,0.8659,-98.8559,5199,11.0600,38,11.1600,226.8700,226.8900,0.0000,2501,
SPY,2016-12-15,SPY,2018-01-19,214.000,C,21.5800,21.5800,21.5800,21.5800,189,178,21.5700,2093,22.0700,226.9000,226.9100,221.9081,226.9100,0.1759,0.6218,0.0088,-0.0145,0.8728,131.0456,482,21.5800,2063,22.1700,226.8700,226.8900,21.5800,372,
SPY,2016-12-15,SPY,2018-01-19,214.000,P,0.0000,0.0000,0.0000,0.0000,0,4386,11.3600,4827,11.6100,226.9000,226.9100,221.9081,226.9100,0.1777,-0.3569,0.0087,-0.0214,0.8732,-101.3437,21,11.3700,87,11.4600,226.8700,226.8900,0.0000,2319,
SPY,2016-12-15,SPY,2018-01-19,215.000,C,20.9000,21.3000,20.9000,21.3000,56,416,20.8800,2120,21.3600,226.9000,226.9100,221.9081,226.9100,0.1744,0.6129,0.0089,-0.0146,0.8798,129.5838,516,20.8900,1559,21.3600,226.8700,226.8900,21.0480,5642,
SPY,2016-12-15,SPY,2018-01-19,215.000,P,11.6000,11.7800,11.6000,11.7600,152,25,11.6800,7022,11.9200,226.9000,226.9100,221.9081,226.9100,0.1763,-0.3658,0.0088,-0.0215,0.8803,-103.8970,2676,11.6800,84,11.7800,226.8700,226.8900,11.7283,6422,
SPY,2016-12-15,SPY,2018-01-19,216.000,C,20.3500,20.3500,20.3500,20.3500,1,192,20.2100,2122,20.6900,226.9000,226.9100,221.9081,226.9100,0.1732,0.6037,0.0091,-0.0147,0.8866,128.0296,554,20.2100,2047,20.6700,226.8700,226.8900,20.3500,585,
SPY,2016-12-15,SPY,2018-01-19,216.000,P,12.0900,12.0900,12.0900,12.0900,1,15,12.0000,8085,12.2600,226.9000,226.9100,221.9081,226.9100,0.1750,-0.3748,0.0090,-0.0215,0.8869,-106.5021,2908,12.0000,72,12.1000,226.8700,226.8900,12.0900,1842,
SPY,2016-12-15,SPY,2018-01-19,217.000,C,0.0000,0.0000,0.0000,0.0000,1,173,19.5400,2123,20.0100,226.9000,226.9100,221.9081,226.9100,0.1718,0.5945,0.0092,-0.0147,0.8929,126.4472,258,19.5500,1805,20.0000,226.8700,226.8900,0.0000,1614,
SPY,2016-12-15,SPY,2018-01-19,217.000,P,0.0000,0.0000,0.0000,0.0000,0,16,12.3300,7118,12.5800,226.9000,226.9100,221.9081,226.9100,0.1735,-0.3840,0.0091,-0.0216,0.8931,-109.1380,6535,12.3200,51,12.4300,226.8700,226.8900,0.0000,1593,
SPY,2016-12-15,SPY,2018-01-19,218.000,C,0.0000,0.0000,0.0000,0.0000,0,185,18.8800,2034,19.3300,226.9000,226.9100,221.9081,226.9100,0.1704,0.5850,0.0093,-0.0148,0.8987,124.8231,272,18.8900,1975,19.3300,226.8700,226.8900,0.0000,490,
SPY,2016-12-15,SPY,2018-01-19,218.000,P,12.7500,12.7500,12.7500,12.7500,5,52,12.6700,6959,12.9200,226.9000,226.9100,221.9081,226.9100,0.1721,-0.3933,0.0093,-0.0216,0.8989,-111.8351,31,12.6700,66,12.7700,226.8700,226.8900,12.7500,2112,
SPY,2016-12-15,SPY,2018-01-19,219.000,C,0.0000,0.0000,0.0000,0.0000,0,184,18.2300,2026,18.6400,226.9000,226.9100,221.9081,226.9100,0.1688,0.5755,0.0095,-0.0148,0.9041,123.1661,127,18.2800,1527,18.5600,226.8700,226.8900,0.0000,839,
SPY,2016-12-15,SPY,2018-01-19,219.000,P,0.0000,0.0000,0.0000,0.0000,0,47,13.0200,4938,13.2800,226.9000,226.9100,221.9081,226.9100,0.1708,-0.4028,0.0094,-0.0216,0.9042,-114.5903,4418,13.0100,20,13.1200,226.8700,226.8900,0.0000,2137,
SPY,2016-12-15,SPY,2018-01-19,220.000,C,18.0100,18.1500,17.7400,17.7400,31,883,17.5800,2268,18.0000,226.9000,226.9100,221.9081,226.9100,0.1674,0.5657,0.0096,-0.0148,0.9090,121.4290,8,17.6300,1057,17.9000,226.8700,226.8900,18.0117,10634,
SPY,2016-12-15,SPY,2018-01-19,220.000,P,13.3200,13.3900,13.3200,13.3900,76,32,13.3700,4251,13.6300,226.9000,226.9100,221.9081,226.9100,0.1694,-0.4125,0.0095,-0.0216,0.9090,-117.3762,61,13.3700,85,13.4800,226.8700,226.8900,13.3255,4340,
SPY,2016-12-15,SPY,2018-01-19,221.000,C,17.5000,17.5000,17.5000,17.5000,6,801,16.9500,2078,17.3300,226.9000,226.9100,221.9081,226.9100,0.1659,0.5558,0.0098,-0.0148,0.9133,119.6576,7,17.0000,1610,17.2800,226.8700,226.8900,17.5000,1057,
SPY,2016-12-15,SPY,2018-01-19,221.000,P,0.0000,0.0000,0.0000,0.0000,0,27,13.7500,2521,14.0000,226.9000,226.9100,221.9081,226.9100,0.1681,-0.4223,0.0096,-0.0216,0.9133,-120.2306,46,13.7400,12,13.8500,226.8700,226.8900,0.0000,720,
SPY,2016-12-15,SPY,2018-01-19,222.000,C,0.0000,0.0000,0.0000,0.0000,0,261,16.3400,1252,16.6900,226.9000,226.9100,221.9081,226.9100,0.1645,0.5457,0.0099,-0.0148,0.9171,117.8174,8,16.3700,126,16.6300,226.8700,226.8900,0.0000,1182,
SPY,2016-12-15,SPY,2018-01-19,222.000,P,0.0000,0.0000,0.0000,0.0000,0,27,14.1200,4458,14.3800,226.9000,226.9100,221.9081,226.9100,0.1667,-0.4323,0.0097,-0.0216,0.9171,-123.1228,95,14.1200,65,14.2300,226.8700,226.8900,0.0000,809,
SPY,2016-12-15,SPY,2018-01-19,223.000,C,0.0000,0.0000,0.0000,0.0000,0,87,15.7200,1401,16.1200,226.9000,226.9100,221.9081,226.9100,0.1634,0.5354,0.0100,-0.0149,0.9204,115.9127,7,15.7600,1608,16.0200,226.8700,226.8900,0.0000,1148,
SPY,2016-12-15,SPY,2018-01-19,223.000,P,0.0000,0.0000,0.0000,0.0000,0,1,14.5100,4646,14.7700,226.9000,226.9100,221.9081,226.9100,0.1654,-0.4424,0.0099,-0.0216,0.9203,-126.0652,47,14.5000,20,14.6100,226.8700,226.8900,0.0000,321,
SPY,2016-12-15,SPY,2018-01-19,224.000,C,15.3100,15.3100,15.3100,15.3100,11,758,15.1100,2427,15.4700,226.9000,226.9100,221.9081,226.9100,0.1618,0.5250,0.0101,-0.0148,0.9230,113.9940,3,15.1600,1096,15.4000,226.8700,226.8900,15.3100,1215,
SPY,2016-12-15,SPY,2018-01-19,224.000,P,15.0500,15.0500,14.9600,14.9600,14,10,14.9000,4595,15.1700,226.9000,226.9100,221.9081,226.9100,0.1640,-0.4527,0.0100,-0.0215,0.9229,-129.0553,177,14.9000,34,15.0100,226.8700,226.8900,14.9664,310,
SPY,2016-12-15,SPY,2018-01-19,225.000,C,15.2500,15.2600,14.7500,14.7500,420,5297,14.5200,7330,14.8800,226.9000,226.9100,221.9081,226.9100,0.1605,0.5144,0.0102,-0.0148,0.9250,112.0040,123,14.5600,1084,14.8100,226.8700,226.8900,15.2286,14247,
SPY,2016-12-15,SPY,2018-01-19,225.000,P,15.3500,15.4000,15.1800,15.4000,115,63,15.3000,4637,15.5800,226.9000,226.9100,221.9081,226.9100,0.1626,-0.4631,0.0101,-0.0214,0.9249,-132.0924,490,15.3000,66,15.4200,226.8700,226.8900,15.2909,1454,
SPY,2016-12-15,SPY,2018-01-19,226.000,C,0.0000,0.0000,0.0000,0.0000,0,4238,13.9400,7875,14.3000,226.9000,226.9100,221.9081,226.9100,0.1592,0.5037,0.0103,-0.0147,0.9263,109.9682,159,13.9800,1199,14.2200,226.8700,226.8900,0.0000,1325,
SPY,2016-12-15,SPY,2018-01-19,226.000,P,15.6400,15.8200,15.6400,15.8200,6,2623,15.6900,4044,15.9900,226.9000,226.9100,221.9081,226.9100,0.1612,-0.4737,0.0102,-0.0214,0.9262,-135.1735,119,15.7100,66,15.8300,226.8700,226.8900,15.7400,238,
SPY,2016-12-15,SPY,2018-01-19,227.000,C,13.8500,13.8500,13.4500,13.4500,26,4092,13.3700,7117,13.7100,226.9000,226.9100,221.9081,226.9100,0.1577,0.4928,0.0104,-0.0147,0.9269,107.8878,55,13.4100,80,13.5400,226.8700,226.8900,13.8346,4249,
SPY,2016-12-15,SPY,2018-01-19,227.000,P,16.0700,16.1500,16.0700,16.1500,82,4739,16.1100,4527,16.4300,226.9000,226.9100,221.9081,226.9100,0.1598,-0.4844,0.0103,-0.0213,0.9268,-138.3060,771,16.1400,944,16.3500,226.8700,226.8900,16.0823,565,
SPY,2016-12-15,SPY,2018-01-19,228.000,C,13.3000,13.3000,13.3000,13.3000,10,5051,12.8100,4998,13.1500,226.9000,226.9100,221.9081,226.9100,0.1564,0.4819,0.0105,-0.0146,0.9268,105.7603,641,12.8400,120,12.9700,226.8700,226.8900,13.3000,1534,
SPY,2016-12-15,SPY,2018-01-19,228.000,P,16.6500,16.6500,16.6500,16.6500,20,12,16.5800,4711,16.8800,226.9000,226.9100,221.9081,226.9100,0.1588,-0.4952,0.0103,-0.0212,0.9268,-141.4797,912,16.5700,993,16.7800,226.8700,226.8900,16.6500,63,
SPY,2016-12-15,SPY,2018-01-19,229.000,C,0.0000,0.0000,0.0000,0.0000,0,6360,12.2600,5135,12.6000,226.9000,226.9100,221.9081,226.9100,0.1551,0.4707,0.0106,-0.0145,0.9259,103.5886,718,12.2900,7,12.4200,226.8700,226.8900,0.0000,2789,
SPY,2016-12-15,SPY,2018-01-19,229.000,P,0.0000,0.0000,0.0000,0.0000,0,46,17.0200,4962,17.3400,226.9000,226.9100,221.9081,226.9100,0.1574,-0.5061,0.0104,-0.0211,0.9260,-144.6943,1047,17.0200,983,17.2300,226.8700,226.8900,0.0000,79,
SPY,2016-12-15,SPY,2018-01-19,230.000,C,11.6700,12.4200,11.6500,12.1200,176,6584,11.7200,5320,12.0600,226.9000,226.9100,221.9081,226.9100,0.1538,0.4595,0.0107,-0.0144,0.9243,101.3734,475,11.7500,9,11.8700,226.8700,226.8900,12.2725,10178,
SPY,2016-12-15,SPY,2018-01-19,230.000,P,17.7800,17.8300,17.4000,17.5000,105,7,17.4800,5721,17.8000,226.9000,226.9100,221.9081,226.9100,0.1561,-0.5172,0.0105,-0.0210,0.9245,-147.9505,926,17.4800,845,17.7000,226.8700,226.8900,17.5921,1034,
SPY,2016-12-15,SPY,2018-01-19,231.000,C,0.0000,0.0000,0.0000,0.0000,0,6368,11.2000,8792,11.5400,226.9000,226.9100,221.9081,226.9100,0.1525,0.4482,0.0107,-0.0143,0.9218,99.1233,697,11.2200,113,11.3400,226.8700,226.8900,0.0000,1331,
SPY,2016-12-15,SPY,2018-01-19,231.000,P,0.0000,0.0000,0.0000,0.0000,0,15,17.9500,3017,18.2800,226.9000,226.9100,221.9081,226.9100,0.1549,-0.5283,0.0106,-0.0209,0.9222,-151.2441,856,17.9500,1043,18.2000,226.8700,226.8900,0.0000,36,
SPY,2016-12-15,SPY,2018-01-19,232.000,C,11.1400,11.1400,11.1400,11.1400,20,4421,10.6900,5402,11.0100,226.9000,226.9100,221.9081,226.9100,0.1511,0.4367,0.0108,-0.0142,0.9186,96.8227,670,10.7100,96,10.8200,226.8700,226.8900,11.1400,1306,
SPY,2016-12-15,SPY,2018-01-19,232.000,P,0.0000,0.0000,0.0000,0.0000,0,37,18.4200,2573,18.7600,226.9000,226.9100,221.9081,226.9100,0.1535,-0.5397,0.0106,-0.0207,0.9191,-154.5845,874,18.4300,1063,18.6900,226.8700,226.8900,0.0000,40,
SPY,2016-12-15,SPY,2018-01-19,233.000,C,10.4100,10.4100,10.4100,10.4100,10,2535,10.2000,1492,10.4700,226.9000,226.9100,221.9081,226.9100,0.1497,0.4250,0.0108,-0.0140,0.9144,94.4781,729,10.2000,67,10.3100,226.8700,226.8900,10.4100,815,
SPY,2016-12-15,SPY,2018-01-19,233.000,P,0.0000,0.0000,0.0000,0.0000,0,9,18.9200,2075,19.2700,226.9000,226.9100,221.9081,226.9100,0.1523,-0.5509,0.0106,-0.0206,0.9152,-157.9414,911,18.9200,712,19.1700,226.8700,226.8900,0.0000,29,
SPY,2016-12-15,SPY,2018-01-19,234.000,C,9.8300,9.8300,9.8300,9.8300,69,1688,9.7100,5007,9.9800,226.9000,226.9100,221.9081,226.9100,0.1484,0.4134,0.0109,-0.0139,0.9094,92.1081,695,9.7100,6,9.8200,226.8700,226.8900,9.8300,1402,
SPY,2016-12-15,SPY,2018-01-19,234.000,P,0.0000,0.0000,0.0000,0.0000,0,5,19.4200,2477,19.7900,226.9000,226.9100,221.9081,226.9100,0.1510,-0.5624,0.0107,-0.0204,0.9105,-161.3438,941,19.4300,1099,19.7000,226.8700,226.8900,0.0000,23,
SPY,2016-12-15,SPY,2018-01-19,235.000,C,8.9600,9.8600,8.9500,9.3500,90,6688,9.2200,6172,9.5500,226.9000,226.9100,221.9081,226.9100,0.1473,0.4018,0.0109,-0.0137,0.9037,89.7331,765,9.2400,32,9.3300,226.8700,226.8900,9.5287,3380,
SPY,2016-12-15,SPY,2018-01-19,235.000,P,19.9300,19.9300,19.9300,19.9300,2,29,19.9300,2112,20.3100,226.9000,226.9100,221.9081,226.9100,0.1497,-0.5739,0.0107,-0.0202,0.9049,-164.7816,982,19.9500,1114,20.2300,226.8700,226.8900,19.9300,509,
SPY,2016-12-15,SPY,2018-01-19,236.000,C,9.2400,9.2400,8.8800,8.8800,103,6958,8.7600,9451,9.0800,226.9000,226.9100,221.9081,226.9100,0.1460,0.3900,0.0109,-0.0136,0.8969,87.3036,665,8.7800,1692,9.0100,226.8700,226.8900,8.8944,741,
SPY,2016-12-15,SPY,2018-01-19,236.000,P,20.6000,20.6000,20.4000,20.4000,9,237,20.4500,2118,20.9000,226.9000,226.9100,221.9081,226.9100,0.1487,-0.5852,0.0107,-0.0200,0.8986,-168.2025,922,20.4800,990,20.8400,226.8700,226.8900,20.4889,38,
SPY,2016-12-15,SPY,2018-01-19,237.000,C,8.4900,8.4900,8.2800,8.4300,116,7040,8.3100,9792,8.6300,226.9000,226.9100,221.9081,226.9100,0.1448,0.3782,0.0109,-0.0134,0.8893,84.8530,3739,8.3200,648,8.5500,226.8700,226.8900,8.3963,838,
SPY,2016-12-15,SPY,2018-01-19,237.000,P,0.0000,0.0000,0.0000,0.0000,0,304,20.9900,2228,21.4600,226.9000,226.9100,221.9081,226.9100,0.1476,-0.5968,0.0107,-0.0198,0.8914,-171.6730,915,21.0200,941,21.3900,226.8700,226.8900,0.0000,2,
SPY,2016-12-15,SPY,2018-01-19,238.000,C,7.9700,7.9800,7.8500,7.9800,94,1995,7.8800,9132,8.1800,226.9000,226.9100,221.9081,226.9100,0.1435,0.3663,0.0109,-0.0132,0.8807,82.3685,57,7.8900,964,8.1100,226.8700,226.8900,7.9609,384,
SPY,2016-12-15,SPY,2018-01-19,238.000,P,0.0000,0.0000,0.0000,0.0000,0,248,21.5500,1979,22.0200,226.9000,226.9100,221.9081,226.9100,0.1464,-0.6084,0.0107,-0.0196,0.8832,-175.1690,848,21.5800,1019,21.9600,226.8700,226.8900,0.0000,11,
SPY,2016-12-15,SPY,2018-01-19,239.000,C,7.6900,7.6900,7.4800,7.4800,29,7575,7.4500,9751,7.7600,226.9000,226.9100,221.9081,226.9100,0.1422,0.3544,0.0109,-0.0130,0.8711,79.8641,3797,7.4600,242,7.6800,226.8700,226.8900,7.4935,306,
SPY,2016-12-15,SPY,2018-01-19,239.000,P,0.0000,0.0000,0.0000,0.0000,0,265,22.1200,1734,22.6500,226.9000,226.9100,221.9081,226.9100,0.1455,-0.6196,0.0107,-0.0194,0.8745,-178.6156,723,22.1500,1831,22.6900,226.8700,226.8900,0.0000,63,
SPY,2016-12-15,SPY,2018-01-19,240.000,C,7.0100,7.3000,7.0100,7.0700,125,7621,7.0500,7893,7.3200,226.9000,226.9100,221.9081,226.9100,0.1409,0.3424,0.0108,-0.0127,0.8606,77.3288,11008,7.0500,312,7.2800,226.8700,226.8900,7.1568,3412,
SPY,2016-12-15,SPY,2018-01-19,240.000,P,23.2400,23.2400,22.8800,22.8800,2,927,22.6900,2284,23.2000,226.9000,226.9100,221.9081,226.9100,0.1440,-0.6316,0.0106,-0.0191,0.8644,-182.2060,1168,22.7300,969,23.1400,226.8700,226.8900,23.0600,420,
SPY,2016-12-15,SPY,2018-01-19,245.000,C,5.4700,5.4700,5.2000,5.2700,61,9411,5.2100,7618,5.5000,226.9000,226.9100,221.9081,226.9100,0.1352,0.2837,0.0104,-0.0114,0.7953,64.7168,13147,5.2100,244,5.4100,226.8700,226.8900,5.2854,6252,
SPY,2016-12-15,SPY,2018-01-19,245.000,P,0.0000,0.0000,0.0000,0.0000,0,766,25.8100,1615,26.4300,226.9000,226.9100,221.9081,226.9100,0.1390,-0.6880,0.0102,-0.0178,0.8036,-199.7244,1084,25.8600,1728,26.5000,226.8700,226.8900,0.0000,286,
SPY,2016-12-15,SPY,2018-01-19,250.000,C,4.0000,4.1000,3.7200,3.8100,258,11095,3.7300,11865,3.9800,226.9000,226.9100,221.9081,226.9100,0.1298,0.2274,0.0097,-0.0099,0.7098,52.3576,14110,3.7400,549,3.9200,226.8700,226.8900,3.9394,7635,
SPY,2016-12-15,SPY,2018-01-19,250.000,P,29.5000,29.5000,29.1000,29.1000,2,767,29.2700,1464,29.9400,226.9000,226.9100,221.9081,226.9100,0.1344,-0.7418,0.0096,-0.0163,0.7249,-216.9120,1361,29.3300,1860,30.0400,226.8700,226.8900,29.3000,107,
SPY,2016-12-15,SPY,2018-01-19,255.000,C,2.8400,2.8400,2.6100,2.6700,69,13886,2.5900,1189,2.8100,226.9000,226.9100,221.9081,226.9100,0.1252,0.1766,0.0086,-0.0083,0.6108,40.9716,12673,2.6100,705,2.7500,226.8700,226.8900,2.6726,2479,
SPY,2016-12-15,SPY,2018-01-19,255.000,P,0.0000,0.0000,0.0000,0.0000,0,196,33.0700,800,33.8400,226.9000,226.9100,221.9081,226.9100,0.1313,-0.7889,0.0086,-0.0148,0.6374,-232.8529,1229,33.1300,1284,33.9400,226.8700,226.8900,0.0000,57,
SPY,2016-12-15,SPY,2018-01-19,260.000,C,1.7200,1.9100,1.7200,1.7800,254,14722,1.7600,11215,1.9400,226.9000,226.9100,221.9081,226.9100,0.1215,0.1332,0.0074,-0.0068,0.5074,31.1006,5894,1.7900,505,1.8900,226.8700,226.8900,1.8834,2555,
SPY,2016-12-15,SPY,2018-01-19,260.000,P,37.5400,37.5400,37.5400,37.5400,15,42,37.1700,187,38.0100,226.9000,226.9100,221.9081,226.9100,0.1292,-0.8286,0.0075,-0.0133,0.5484,-247.2658,499,37.2400,568,38.1700,226.8700,226.8900,37.5400,91,
SPY,2016-12-15,SPY,2018-01-19,265.000,C,1.2300,1.2400,1.2100,1.2300,49,16782,1.1900,4,1.2400,226.9000,226.9100,221.9081,226.9100,0.1179,0.0964,0.0061,-0.0053,0.4033,22.6353,136,1.2200,571,1.3000,226.8700,226.8900,1.2320,1742,
SPY,2016-12-15,SPY,2018-01-19,265.000,P,0.0000,0.0000,0.0000,0.0000,0,42,41.5200,50,42.4100,226.9000,226.9100,221.9081,226.9100,0.1286,-0.8601,0.0064,-0.0121,0.4664,-259.8927,100,41.5600,196,42.5900,226.8700,226.8900,0.0000,17,
SPY,2016-12-15,SPY,2018-01-19,270.000,C,0.9600,0.9600,0.8200,0.8500,42,16710,0.8000,4,0.8400,226.9000,226.9100,221.9081,226.9100,0.1161,0.0699,0.0048,-0.0041,0.3170,16.4893,4805,0.8200,1288,0.9000,226.8700,226.8900,0.8352,1524,
SPY,2016-12-15,SPY,2018-01-19,270.000,P,0.0000,0.0000,0.0000,0.0000,0,92,46.0600,126,47.0000,226.9000,226.9100,221.9081,226.9100,0.1295,-0.8835,0.0054,-0.0110,0.3978,-270.7171,30,46.1100,25,47.1800,226.8700,226.8900,0.0000,1,
SPY,2016-12-15,SPY,2018-01-19,275.000,C,0.0000,0.0000,0.0000,0.0000,0,14192,0.5500,108,0.6400,226.9000,226.9100,221.9081,226.9100,0.1168,0.0529,0.0039,-0.0034,0.2551,12.5101,20113,0.5500,1367,0.6300,226.8700,226.8900,0.0000,991,
SPY,2016-12-15,SPY,2018-01-19,275.000,P,0.0000,0.0000,0.0000,0.0000,0,92,50.7300,85,51.7000,226.9000,226.9100,221.9081,226.9100,0.1314,-0.9009,0.0046,-0.0102,0.3418,-280.1785,30,50.7900,62,51.9000,226.8700,226.8900,0.0000,1,
SPY,2016-12-15,SPY,2018-01-19,280.000,C,0.4400,0.4400,0.4100,0.4100,211,16590,0.3700,1320,0.4600,226.9000,226.9100,221.9081,226.9100,0.1167,0.0387,0.0030,-0.0026,0.1985,9.1713,19950,0.3800,1439,0.4500,226.8700,226.8900,0.4282,1351,
SPY,2016-12-15,SPY,2018-01-19,280.000,P,0.0000,0.0000,0.0000,0.0000,0,30,55.5000,56,56.4800,226.9000,226.9100,221.9081,226.9100,0.1346,-0.9133,0.0039,-0.0096,0.2989,-288.4930,30,55.5500,53,56.6900,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY,2018-01-19,285.000,C,0.0000,0.0000,0.0000,0.0000,4,14063,0.2600,3196,0.3400,226.9000,226.9100,221.9081,226.9100,0.1175,0.0290,0.0024,-0.0021,0.1564,6.8771,13662,0.2600,6564,0.3500,226.8700,226.8900,0.0000,262,
SPY,2016-12-15,SPY,2018-01-19,285.000,P,0.0000,0.0000,0.0000,0.0000,0,70,60.3100,58,61.3200,226.9000,226.9100,221.9081,226.9100,0.1382,-0.9226,0.0034,-0.0091,0.2648,-296.0946,30,60.3700,56,61.5300,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY,2018-01-19,290.000,C,0.0000,0.0000,0.0000,0.0000,0,17269,0.1800,2636,0.2600,226.9000,226.9100,221.9081,226.9100,0.1186,0.0218,0.0018,-0.0017,0.1235,5.1901,16363,0.1800,8007,0.2700,226.8700,226.8900,0.0000,310,
